#"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Elapsed Time (s)"
1185000	-679.0272178646649	278.85048167931546	1.49e+03	342.77818608283997
1186000	-705.9269628210702	309.98492869603285	1.49e+03	343.06844663619995
1187000	-742.2540522062982	340.5849410096197	1.49e+03	343.35994720458984
1188000	-700.9064000098899	308.819198095153	1.49e+03	343.6552174091339
1189000	-667.3588101756899	263.38855264508874	1.49e+03	343.9511687755585
1190000	-739.3774165774237	318.8750957067785	1.49e+03	344.2464871406555
1191000	-752.6014227381504	323.37169144979276	1.49e+03	344.54171442985535
1192000	-774.1819438727427	328.89548252187427	1.49e+03	344.83795523643494
1193000	-730.508650214999	307.13075238521964	1.49e+03	345.1350841522217
1194000	-731.6192221914787	307.5530102452155	1.49e+03	345.4246790409088
1195000	-723.4587755495293	304.38924538797636	1.49e+03	345.7155747413635
1196000	-723.703823621592	298.88789623318	1.49e+03	346.0075397491455
1197000	-708.5746435424576	292.4130217599224	1.49e+03	346.29819202423096
1198000	-714.4232475291672	303.930812025421	1.49e+03	346.58900570869446
1199000	-707.9093175869724	289.3838381115712	1.49e+03	346.8850860595703
1200000	-733.827693511333	305.47473474960304	1.49e+03	347.1783027648926
1201000	-715.6342787630435	303.0674041084796	1.49e+03	347.46965408325195
1202000	-703.142186638211	296.1777722769621	1.49e+03	347.76280212402344
1203000	-707.5867895777279	291.9472452455653	1.49e+03	348.0555651187897
1204000	-724.9706527666564	305.60992146388196	1.49e+03	348.34813475608826
1205000	-711.7672857592553	293.9804489459128	1.49e+03	348.64011430740356
1206000	-729.3817875418463	304.86467123624885	1.49e+03	348.93076276779175
1207000	-743.6962627913097	327.2627859299238	1.49e+03	349.22310185432434
1208000	-679.7867797442059	278.7719719912051	1.49e+03	349.5151309967041
1209000	-734.7631347652075	290.26362044903766	1.49e+03	349.8070058822632
1210000	-752.779249129153	292.57137030352584	1.49e+03	350.0977442264557
1211000	-749.1656876329963	262.4260973928365	1.49e+03	350.38785910606384
1212000	-787.9734964839488	289.5562148928376	1.49e+03	350.68053579330444
1213000	-790.6165867629311	296.99050686683034	1.49e+03	350.9754009246826
1214000	-747.9929769637293	270.3627580319371	1.49e+03	351.26906871795654
1215000	-785.0618713935751	293.62027173424474	1.49e+03	351.564825296402
1216000	-759.1765418331614	282.68938368140294	1.49e+03	351.86003971099854
1217000	-755.2589046167816	271.95069652768575	1.49e+03	352.15745091438293
1218000	-760.9718295849361	270.75735823797027	1.49e+03	352.45384645462036
1219000	-795.9687743788567	307.29188586430877	1.49e+03	352.7512357234955
1220000	-765.3032093443754	298.74096515639565	1.49e+03	353.04733204841614
1221000	-744.1398515208286	289.4821070674858	1.49e+03	353.34351205825806
1222000	-752.6756839313462	289.79344013809623	1.49e+03	353.6385774612427
1223000	-763.1937723094139	285.96954660733525	1.49e+03	353.93228912353516
1224000	-767.6329814113398	286.4163433710631	1.49e+03	354.22564673423767
1225000	-752.4922547658663	265.14887439437217	1.49e+03	354.5154914855957
1226000	-737.5284833530243	252.12252371513338	1.49e+03	354.8065679073334
1227000	-745.5785284637115	264.2682419817738	1.49e+03	355.09665036201477
1228000	-746.1919216652386	249.5452740980413	1.49e+03	355.38621640205383
1229000	-720.8735667413697	235.72055665095496	1.49e+03	355.67688179016113
1230000	-708.0843205967146	229.5499207785562	1.49e+03	355.96667671203613
1231000	-749.2700039743969	258.49546028990187	1.49e+03	356.2570197582245
1232000	-715.5970038359815	235.0046171447537	1.49e+03	356.5479791164398
1233000	-777.6875227723032	279.6650732858549	1.49e+03	356.83997917175293
1234000	-788.9382998443334	306.59588180985384	1.49e+03	357.1320128440857
1235000	-749.7805119622307	263.0897775973194	1.49e+03	357.42375230789185
1236000	-747.0283572209738	278.26123158112347	1.49e+03	357.7147719860077
1237000	-766.0760055488806	291.3539498720585	1.49e+03	358.00678730010986
1238000	-779.4696078095631	311.48108525023497	1.49e+03	358.2981550693512
1239000	-745.4087746889866	278.69240589743475	1.49e+03	358.5849268436432
1240000	-733.0331981905883	261.3899078465853	1.49e+03	358.87433886528015
1241000	-711.4188951043134	242.80762551259716	1.49e+03	359.16183042526245
1242000	-750.7195308537831	300.9191468384085	1.49e+03	359.4512369632721
1243000	-704.0771495048451	280.5880534315848	1.49e+03	359.7431037425995
1244000	-715.0872411298188	282.89865382486073	1.49e+03	360.0321264266968
1245000	-756.7253881908522	342.98908418058045	1.49e+03	360.3232526779175
1246000	-688.1258029033461	293.25471919962513	1.49e+03	360.61606454849243
1247000	-740.8329655114057	321.27876534306677	1.49e+03	360.91064858436584
1248000	-720.1798688802213	298.10174270431366	1.49e+03	361.20633697509766
1249000	-714.0860921986249	288.48656419013054	1.49e+03	361.5005667209625
1250000	-722.3429438282161	291.8759507886719	1.49e+03	361.793297290802
1251000	-726.3941891521296	288.6830525435229	1.49e+03	362.08669090270996
1252000	-720.136934649533	289.4584238082569	1.49e+03	362.380811214447
1253000	-709.8168713100638	271.5624956093351	1.49e+03	362.6782021522522
1254000	-710.5372195582397	282.1384190978369	1.49e+03	362.978404045105
1255000	-768.5492945816525	336.31217260228533	1.49e+03	363.27693605422974
1256000	-731.5855596490605	314.0577596170505	1.49e+03	363.5669527053833
1257000	-733.195145815723	305.3501842220477	1.49e+03	363.85889172554016
1258000	-720.302803904857	287.8089147879769	1.49e+03	364.1528310775757
1259000	-707.2753739985023	270.4018717391101	1.49e+03	364.4485573768616
1260000	-730.4096549936455	297.6302209755529	1.49e+03	364.744610786438
1261000	-727.3409907740415	299.59837290661056	1.49e+03	365.03923058509827
1262000	-723.1471023575662	290.5705377292943	1.49e+03	365.33380150794983
1263000	-769.0294331904358	327.7522617857398	1.49e+03	365.6292405128479
1264000	-749.5922661479993	324.48134461722145	1.49e+03	365.9246470928192
1265000	-734.9140560636638	316.16150994423214	1.49e+03	366.22121238708496
1266000	-721.1506352610584	306.5108086574292	1.49e+03	366.5175883769989
1267000	-740.9639811491058	322.8126525772536	1.49e+03	366.8150634765625
1268000	-734.5067484908377	318.7874887710149	1.49e+03	367.1112804412842
1269000	-697.3389701879776	282.64523316310715	1.49e+03	367.4078903198242
1270000	-740.0148589719206	300.95439218870416	1.49e+03	367.7027223110199
1271000	-742.225942559548	296.6965163964799	1.49e+03	367.9981572628021
1272000	-720.140525001206	284.80755720880217	1.49e+03	368.29318499565125
1273000	-745.8686107664964	311.09770311009373	1.49e+03	368.5885078907013
1274000	-767.0312522241978	316.56989065225684	1.49e+03	368.88442945480347
1275000	-709.1218818833727	270.6547299654866	1.49e+03	369.1801097393036
1276000	-752.5997607094201	300.7133167469645	1.49e+03	369.4736330509186
1277000	-759.7741593916713	291.6819070718481	1.49e+03	369.7707176208496
1278000	-762.2056086604273	280.82931694341784	1.49e+03	370.0689969062805
1279000	-748.6621502860269	275.392104752112	1.49e+03	370.36541223526
1280000	-752.7530159058119	262.3936608568741	1.49e+03	370.6624310016632
1281000	-765.7267129019868	267.53840686561216	1.49e+03	370.96039724349976
1282000	-794.7648689061833	294.8188300991314	1.49e+03	371.2577886581421
1283000	-782.9454965548471	281.22908464314014	1.49e+03	371.55578231811523
1284000	-784.0001289605058	272.10928810351993	1.49e+03	371.8524880409241
1285000	-730.2567617555387	256.33362123394164	1.49e+03	372.1504964828491
1286000	-794.0076927312705	302.4301601676162	1.49e+03	372.4482660293579
1287000	-700.9100212931619	218.74943047054626	1.49e+03	372.7476210594177
1288000	-747.7758388998267	276.7138274229479	1.49e+03	373.04586935043335
1289000	-752.8599702447675	277.20069672939024	1.49e+03	373.3440520763397
1290000	-756.1435284941126	285.50937746093933	1.49e+03	373.64328050613403
1291000	-788.982184375274	319.6397497508341	1.49e+03	373.94136118888855
1292000	-740.2386943899699	276.5935084257788	1.49e+03	374.23914980888367
1293000	-769.2551949521518	302.84015585996235	1.49e+03	374.5382351875305
1294000	-769.0898108300098	282.59579224371345	1.49e+03	374.83733558654785
1295000	-734.6924974350059	265.4958214511448	1.49e+03	375.13433384895325
1296000	-758.5535300967822	279.5928503581617	1.49e+03	375.42957496643066
1297000	-759.5840641869522	274.30069460765	1.49e+03	375.72569823265076
1298000	-763.8591442701934	284.09445231385644	1.49e+03	376.0207140445709
1299000	-744.8975034171212	267.15265712230405	1.49e+03	376.3139066696167
1300000	-726.2428071971276	256.1446784469484	1.49e+03	376.6077539920807
1301000	-715.2809699569694	266.28262151914845	1.49e+03	376.90316820144653
1302000	-791.8650378576058	313.27255974129696	1.49e+03	377.19748163223267
1303000	-781.266964979106	302.38159367371173	1.49e+03	377.48901414871216
1304000	-723.5201519190982	251.22773230875362	1.49e+03	377.77979469299316
1305000	-749.515660524115	293.81125368819164	1.49e+03	378.07100796699524
1306000	-775.68824866378	327.1841258185506	1.49e+03	378.3621530532837
1307000	-754.8929133180426	300.8592674809776	1.49e+03	378.65488839149475
1308000	-726.7796354540624	299.7981160138355	1.49e+03	378.94976234436035
1309000	-736.0399694581404	305.19622981794464	1.49e+03	379.2420165538788
1310000	-731.547258210041	308.7749425611889	1.49e+03	379.5333971977234
1311000	-714.7344718653487	278.85690670539014	1.49e+03	379.8242733478546
1312000	-736.2441767033663	295.9685214935143	1.49e+03	380.1159932613373
1313000	-717.320840025356	307.1853613571114	1.49e+03	380.40611815452576
1314000	-706.1232401141812	299.66171712811393	1.49e+03	380.6961262226105
1315000	-742.2826443083537	340.8449103286725	1.49e+03	380.9840030670166
1316000	-713.2166297142202	321.2993179218816	1.49e+03	381.27049803733826
1317000	-751.6526073110062	349.7768985992094	1.49e+03	381.5594401359558
1318000	-705.6194005947802	321.9989224910742	1.49e+03	381.8449373245239
1319000	-690.5161797156751	315.83604303946754	1.49e+03	382.13231205940247
1320000	-663.3396912134355	278.86339741597646	1.49e+03	382.4218256473541
1321000	-699.9718459849385	300.169388630182	1.49e+03	382.7132291793823
1322000	-737.368127533649	315.32153918011426	1.49e+03	383.00310707092285
1323000	-724.4281112940612	295.88688859698357	1.49e+03	383.29261302948
1324000	-701.1658703401089	269.0718355910236	1.49e+03	383.58264899253845
1325000	-767.6090837407617	321.8451420776609	1.49e+03	383.87079215049744
1326000	-720.3731368932586	281.8397164948012	1.49e+03	384.1592984199524
1327000	-747.4303145509692	296.9439022284656	1.49e+03	384.4475269317627
1328000	-761.1485384874766	286.5393579416443	1.49e+03	384.7356262207031
1329000	-756.0474012814489	274.14707026498286	1.49e+03	385.0259630680084
1330000	-738.6691118703499	257.5570199068861	1.49e+03	385.3162350654602
1331000	-775.3959455137827	287.82816088794533	1.49e+03	385.60560178756714
1332000	-788.7863659779249	280.5184262413086	1.49e+03	385.8977863788605
1333000	-717.5242600870946	230.95241661395445	1.49e+03	386.18908739089966
1334000	-735.4033823222812	228.99306528464163	1.49e+03	386.47979378700256
1335000	-758.0489143796486	242.85070361468226	1.49e+03	386.77124643325806
1336000	-769.6533017926121	259.98257032636917	1.49e+03	387.0589642524719
1337000	-778.9263695776992	271.7359725898093	1.49e+03	387.3499526977539
1338000	-817.2419781802425	323.80726669031037	1.49e+03	387.64026618003845
1339000	-753.6169536539196	272.2324252033192	1.49e+03	387.9306173324585
1340000	-753.7530856308294	289.6607035205454	1.49e+03	388.22169280052185
1341000	-742.2299386620024	271.28406239550964	1.49e+03	388.51100397109985
1342000	-764.0172670852604	296.5499810418845	1.49e+03	388.80121207237244
1343000	-734.4060832115596	279.76298968972884	1.49e+03	389.10257387161255
1344000	-729.4926612085733	274.2021170844243	1.49e+03	389.39412903785706
1345000	-713.6357722458074	268.3165033246036	1.49e+03	389.68436193466187
1346000	-682.3769404448191	269.8167035789922	1.49e+03	389.9754710197449
1347000	-688.0380437985232	267.44754601050136	1.49e+03	390.2664604187012
1348000	-721.5422096675095	288.01211447312386	1.49e+03	390.5565662384033
1349000	-735.0411212183112	295.5712593433474	1.49e+03	390.8481161594391
1350000	-703.5708807862343	257.0669510479013	1.49e+03	391.14131784439087
1351000	-722.5716455894388	270.03645460689404	1.49e+03	391.43156123161316
1352000	-740.5418724448491	283.49386449871827	1.49e+03	391.7228693962097
1353000	-757.005628810434	290.2130356104318	1.49e+03	392.0142056941986
1354000	-724.1894802888648	272.25877164527685	1.49e+03	392.30559635162354
1355000	-767.3590917903833	303.451342306434	1.49e+03	392.59841299057007
1356000	-747.1008681893913	294.88117583395103	1.49e+03	392.8915629386902
1357000	-767.3052970892131	304.77011075941243	1.49e+03	393.1832687854767
1358000	-760.5912539889054	290.79415672932606	1.49e+03	393.4748547077179
1359000	-743.6509944033726	268.4260548259547	1.49e+03	393.7659661769867
1360000	-746.0933439396217	267.27988213735733	1.49e+03	394.0588207244873
1361000	-734.5251132356045	267.4628825320211	1.49e+03	394.3521509170532
1362000	-758.3193645747167	294.47121543002294	1.49e+03	394.6431896686554
1363000	-751.7812021889918	293.54767152329083	1.49e+03	394.93565034866333
1364000	-757.505319213788	283.3158553742688	1.49e+03	395.2271556854248
1365000	-711.4489798201942	253.87380607066757	1.49e+03	395.51730942726135
1366000	-754.8392254124718	284.6810628555647	1.49e+03	395.80796813964844
1367000	-709.0540296590349	264.27582514649856	1.49e+03	396.09834456443787
1368000	-710.2061532358794	283.08406281981445	1.49e+03	396.38763785362244
1369000	-706.5818032949024	284.3782373171469	1.49e+03	396.6755220890045
1370000	-699.0800267544266	290.726725790007	1.49e+03	396.9638316631317
1371000	-750.2923378385797	320.93504598770176	1.49e+03	397.25296926498413
1372000	-702.75554745623	267.171741334033	1.49e+03	397.53977847099304
1373000	-755.480212927919	319.1513508217898	1.49e+03	397.82511258125305
1374000	-717.6681836582652	285.49652102558593	1.49e+03	398.10795879364014
1375000	-705.3390916660551	281.2495486558366	1.49e+03	398.39739632606506
1376000	-724.8048375730884	290.0636714443601	1.49e+03	398.68616461753845
1377000	-743.0145433795783	305.76170454099963	1.49e+03	398.9757857322693
1378000	-704.2494334211177	271.03819995860806	1.49e+03	399.26115107536316
1379000	-744.6233089332763	301.2539926889464	1.49e+03	399.53841495513916
1380000	-717.4694961665564	278.5412688024935	1.49e+03	399.81632709503174
1381000	-709.9630790566356	269.2243522611711	1.49e+03	400.09356784820557
1382000	-740.9515112357634	292.9025858093076	1.49e+03	400.3695821762085
1383000	-717.7342229486725	290.28629396622654	1.49e+03	400.64881205558777
1384000	-732.2807741235334	282.11451560438553	1.49e+03	400.92758083343506
1385000	-712.4638016048904	287.18909792180057	1.49e+03	401.213974237442
1386000	-734.4669476548796	326.58677613866496	1.49e+03	401.4989070892334
1387000	-708.2815394173497	311.0316773970513	1.49e+03	401.7816233634949
1388000	-724.2941269873272	319.19617768868255	1.49e+03	402.07045674324036
1389000	-728.5615228114887	323.03186523919635	1.49e+03	402.36025524139404
1390000	-739.3137834331359	330.64183626246614	1.49e+03	402.652441740036
1391000	-713.6408717313712	315.89695371482134	1.49e+03	402.945433139801
1392000	-725.221929759951	331.4740087175984	1.49e+03	403.2355489730835
1393000	-749.6599128214656	358.96479210060477	1.49e+03	403.5232322216034
1394000	-695.0068358183238	314.92391558702593	1.49e+03	403.8112292289734
1395000	-704.8480606763975	318.37993391635206	1.49e+03	404.1004776954651
1396000	-678.0545856935238	279.43668462929895	1.49e+03	404.3917603492737
1397000	-703.11357408963	304.08782087096296	1.49e+03	404.68295192718506
1398000	-714.6103187014587	317.1025954331814	1.49e+03	404.9750978946686
1399000	-711.4196558658317	329.41050159808003	1.49e+03	405.2670958042145
1400000	-716.8209353695407	323.11790630232105	1.49e+03	405.5599057674408
1401000	-701.2941700008002	303.1818319870029	1.49e+03	405.8512704372406
1402000	-720.2185598477713	329.36859097335923	1.49e+03	406.1424489021301
1403000	-682.6298931738876	311.60923536691286	1.49e+03	406.4358470439911
1404000	-719.0436115535853	319.543789986486	1.49e+03	406.72918152809143
1405000	-698.6771102895377	300.77273113477145	1.49e+03	407.0219066143036
1406000	-679.693459917174	284.2578002390741	1.49e+03	407.3130781650543
1407000	-692.1112497490498	300.00789468090386	1.49e+03	407.60387992858887
1408000	-691.5494745172574	307.28137902240593	1.49e+03	407.8954484462738
1409000	-686.6312200788625	297.2503565016564	1.49e+03	408.18578481674194
1410000	-722.7979088501038	318.41366490932967	1.49e+03	408.47453260421753
1411000	-740.0097538303187	316.2042368124	1.49e+03	408.76411390304565
1412000	-673.0156589540563	263.9737639808548	1.49e+03	409.0548164844513
1413000	-703.5422938320737	281.97401815591667	1.49e+03	409.34625577926636
1414000	-677.7482345148858	277.3024930352681	1.49e+03	409.63704895973206
1415000	-704.6289834291354	289.9141681858447	1.49e+03	409.9279224872589
1416000	-705.7889427312289	284.5225713249834	1.49e+03	410.2212507724762
1417000	-760.068601654703	324.3360439169956	1.49e+03	410.5139100551605
1418000	-695.136730468244	282.792151801283	1.49e+03	410.8079490661621
1419000	-695.7482107927121	283.9352156286522	1.49e+03	411.1006369590759
1420000	-736.0446670898243	318.9989104589999	1.49e+03	411.3937225341797
1421000	-716.186071793999	303.97345101534154	1.49e+03	411.68655920028687
1422000	-727.0393683719491	327.38940611406684	1.49e+03	411.9795663356781
1423000	-704.5399718729165	306.5263188299005	1.49e+03	412.2715594768524
1424000	-691.9983598492954	296.504595099119	1.49e+03	412.5643434524536
1425000	-674.9260015807745	282.170756448515	1.49e+03	412.8566493988037
1426000	-666.757751124016	279.31628334642335	1.49e+03	413.14600563049316
1427000	-713.104264032431	329.81767127402725	1.49e+03	413.4324471950531
1428000	-703.2599993403331	326.9180074192512	1.49e+03	413.7222514152527
1429000	-686.2006080685657	316.77319634360293	1.49e+03	414.0148694515228
1430000	-731.0669264734554	343.44658098821145	1.49e+03	414.3085367679596
1431000	-670.7157610389374	290.82818387446525	1.49e+03	414.60436964035034
1432000	-676.1150112261482	277.8562183868748	1.49e+03	414.90225625038147
1433000	-699.2289638452587	304.7082679351513	1.49e+03	415.1991217136383
1434000	-714.9038791702093	302.67919655627804	1.49e+03	415.4966838359833
1435000	-737.2488423810147	305.3286988853128	1.49e+03	415.79458594322205
1436000	-693.143973220388	283.9806221693319	1.49e+03	416.09154415130615
1437000	-703.8516444867772	273.7636999084975	1.49e+03	416.38945960998535
1438000	-765.1407894841628	326.4278633279352	1.49e+03	416.6867640018463
1439000	-758.840480765779	324.5854311405456	1.49e+03	416.984459400177
1440000	-735.868933276714	284.69223448777643	1.49e+03	417.28176498413086
1441000	-768.0728082200192	304.8229798408656	1.49e+03	417.57889103889465
1442000	-722.9750225174452	260.9926574481798	1.49e+03	417.87376165390015
1443000	-735.4528057644086	285.97412892232126	1.49e+03	418.1707479953766
1444000	-740.3153947337373	292.2154641882044	1.49e+03	418.4690833091736
1445000	-724.0069067263576	287.1695969370203	1.49e+03	418.767520904541
1446000	-732.5682160095065	293.187237570739	1.49e+03	419.0672097206116
1447000	-760.3678333248396	311.3632854522722	1.49e+03	419.3665177822113
1448000	-750.9379475376388	301.16967392748853	1.49e+03	419.6661033630371
1449000	-774.8901537925993	303.05678190844196	1.49e+03	419.9620237350464
1450000	-712.9765558831269	251.51493068900865	1.49e+03	420.2590420246124
1451000	-806.0119685556274	329.4082544887533	1.49e+03	420.55560517311096
1452000	-774.7164569767388	310.0115096321578	1.49e+03	420.8532338142395
1453000	-757.5720476543241	303.33896279624395	1.49e+03	421.1499011516571
1454000	-736.5512001119243	285.3995234126933	1.49e+03	421.4437129497528
1455000	-758.8678299920284	302.13223285470184	1.49e+03	421.7377817630768
1456000	-716.0836975837431	279.82549098005467	1.49e+03	422.03251457214355
1457000	-718.7316943811657	260.3598297285044	1.49e+03	422.3278617858887
1458000	-751.8982602653239	282.04988483536783	1.49e+03	422.6248152256012
1459000	-734.2258285346804	258.9217339637638	1.49e+03	422.91989970207214
1460000	-767.4507170904096	290.89958731349134	1.49e+03	423.2128195762634
1461000	-731.3272293913603	261.43441867468897	1.49e+03	423.5060501098633
1462000	-724.2109604726531	258.04864284321263	1.49e+03	423.79917335510254
1463000	-730.8162630623268	271.8510714618877	1.49e+03	424.0917544364929
1464000	-709.7884159001043	266.30309252917215	1.49e+03	424.38199949264526
1465000	-745.169613034956	286.0361213400403	1.49e+03	424.67016553878784
1466000	-765.5949485874687	301.35060528966557	1.49e+03	424.95453691482544
1467000	-727.1008083329987	275.7238765248611	1.49e+03	425.2374107837677
1468000	-737.1833851129277	280.8217877734495	1.49e+03	425.51849269866943
1469000	-732.2680457581677	264.8759759155196	1.49e+03	425.79874205589294
1470000	-737.6051540670794	264.5344487161675	1.49e+03	426.0816934108734
1471000	-715.5065111880904	255.75636647862433	1.49e+03	426.3675615787506
1472000	-749.2799971164662	287.90125540935315	1.49e+03	426.65252017974854
1473000	-752.8668588837986	277.8967631965359	1.49e+03	426.9443027973175
1474000	-772.3287171431357	300.3217562199879	1.49e+03	427.23171401023865
1475000	-743.6334857033793	277.3965258811372	1.49e+03	427.51961755752563
1476000	-723.3201299208316	257.10779904435867	1.49e+03	427.8070855140686
1477000	-755.6226278844836	295.49051882401795	1.49e+03	428.0962333679199
1478000	-730.518103598032	287.7199799006948	1.49e+03	428.38402485847473
1479000	-715.9864874519945	283.520391692166	1.49e+03	428.6749167442322
1480000	-731.5671526217793	295.1681748196709	1.49e+03	428.96794390678406
1481000	-731.076708881105	298.0613280304259	1.49e+03	429.263023853302
1482000	-714.1118859156475	277.97700981923	1.49e+03	429.56396985054016
1483000	-724.6272437434019	291.6789128274669	1.49e+03	429.863906621933
1484000	-711.602375141499	288.1478726431054	1.49e+03	430.1670289039612
1485000	-750.1819144049896	334.13916539347946	1.49e+03	430.46832036972046
1486000	-710.1608896479272	292.5171862953243	1.49e+03	430.77131509780884
1487000	-749.1898876491887	308.551755069119	1.49e+03	431.0771086215973
1488000	-725.9816300578374	290.4297689914226	1.49e+03	431.3769519329071
1489000	-707.1853473527011	295.77080517597204	1.49e+03	431.6749119758606
1490000	-675.540772864395	276.16248165960303	1.49e+03	431.9729700088501
1491000	-695.7809669160689	293.8704393734056	1.49e+03	432.27138328552246
1492000	-700.6783328160932	292.3381153743188	1.49e+03	432.57171058654785
1493000	-669.9451662525577	268.86845469464896	1.49e+03	432.8712124824524
1494000	-710.8588305147007	291.69351713038486	1.49e+03	433.17279267311096
1495000	-731.8994694892856	293.51304945214633	1.49e+03	433.4734687805176
1496000	-672.7383048046208	258.2572398465295	1.49e+03	433.77343106269836
1497000	-755.1710870746913	316.4196980306279	1.49e+03	434.07424426078796
1498000	-726.9927332853013	281.30769877842334	1.49e+03	434.37337827682495
1499000	-738.2791775030067	290.50651565109047	1.49e+03	434.67163491249084
1500000	-751.354646869273	294.6884938621982	1.49e+03	434.97163820266724
1501000	-746.4896386815192	296.0909336019973	1.49e+03	435.2706468105316
1502000	-711.8246980219576	262.6356959732317	1.49e+03	435.5636706352234
1503000	-684.5629556944036	250.3216316501109	1.49e+03	435.8588516712189
1504000	-776.5942084118394	314.60610679469505	1.49e+03	436.1534185409546
1505000	-738.1735142102434	275.56384938867956	1.49e+03	436.4444479942322
1506000	-728.0139978076303	265.15633600257075	1.49e+03	436.7369112968445
1507000	-711.5542383331908	251.29473281988933	1.49e+03	437.02913761138916
1508000	-731.9637604398048	262.5211112639304	1.49e+03	437.3225419521332
1509000	-736.1555212455094	272.1846811327057	1.49e+03	437.6152217388153
1510000	-784.8354602394234	315.4073581454165	1.49e+03	437.9066541194916
1511000	-729.8856235133211	276.23001422623383	1.49e+03	438.199107170105
1512000	-730.1545556376591	262.9445351925682	1.49e+03	438.49006843566895
1513000	-747.3965559308288	284.62327634737267	1.49e+03	438.7805845737457
1514000	-725.6068144342033	260.5138172656242	1.49e+03	439.0725486278534
1515000	-735.0458004697252	266.8429044016504	1.49e+03	439.3650794029236
1516000	-721.2868426320749	256.5542864101343	1.49e+03	439.6530055999756
1517000	-748.1520070670674	265.1135424778557	1.49e+03	439.94230008125305
1518000	-756.8535099778876	279.2591546901633	1.49e+03	440.23239827156067
1519000	-748.5169856896908	282.8881513126748	1.49e+03	440.521710395813
1520000	-720.1271813592953	252.33326535111723	1.49e+03	440.81207036972046
1521000	-759.3757974034004	286.7181260812721	1.49e+03	441.10230326652527
1522000	-751.4357193964331	283.77020059058606	1.49e+03	441.39306831359863
1523000	-760.2144555240991	315.04191180054636	1.49e+03	441.68373560905457
1524000	-739.7413079493991	298.5437249003046	1.49e+03	441.97404766082764
1525000	-751.3507325408012	312.2579319667945	1.49e+03	442.2645335197449
1526000	-724.0754659543084	298.10856234999625	1.49e+03	442.55465149879456
1527000	-754.2549789792251	295.07363915074166	1.49e+03	442.8472390174866
1528000	-750.9448988395795	317.55458958382707	1.49e+03	443.13701581954956
1529000	-732.1534161511954	315.2398803862845	1.49e+03	443.4267683029175
1530000	-703.3221160676263	288.96655996743976	1.49e+03	443.71509313583374
1531000	-738.8689646178632	308.1365975725007	1.49e+03	444.00593423843384
1532000	-758.5642352472261	325.77249569863085	1.49e+03	444.29365587234497
1533000	-747.5235691101177	300.3813177422311	1.49e+03	444.58155512809753
1534000	-701.693592659125	264.8960646006325	1.49e+03	444.86999440193176
1535000	-763.1558094172296	313.07841660776194	1.49e+03	445.1593565940857
1536000	-746.5243493203941	287.6317272329758	1.49e+03	445.4447491168976
1537000	-777.2802999816055	314.8863835852852	1.49e+03	445.7330119609833
1538000	-721.5078598462004	262.84178864091325	1.49e+03	446.0228283405304
1539000	-759.1526877800907	303.4360307126804	1.49e+03	446.312548160553
1540000	-771.4249028386922	307.76620157730935	1.49e+03	446.6016426086426
1541000	-727.5117354638564	257.4751501520986	1.49e+03	446.8925290107727
1542000	-749.9763432722073	270.4448952731557	1.49e+03	447.1796405315399
1543000	-735.0395107190996	258.2965903412691	1.49e+03	447.46707558631897
1544000	-755.6561715407969	288.7522345165148	1.49e+03	447.7544536590576
1545000	-698.3105209595815	237.65465073492223	1.49e+03	448.04346799850464
1546000	-753.1358966817331	302.21029578286516	1.49e+03	448.333132982254
1547000	-739.5764396465368	309.5296318034369	1.49e+03	448.62203764915466
1548000	-715.7329480997277	290.0196046907429	1.49e+03	448.91097259521484
1549000	-694.924617311696	277.6510884817386	1.49e+03	449.20905661582947
1550000	-728.6616274351416	294.999120862853	1.49e+03	449.4958658218384
1551000	-701.8313633660873	289.4684236989337	1.49e+03	449.7822787761688
1552000	-749.4455704892657	346.0812759060749	1.49e+03	450.069219827652
1553000	-699.3977666758396	299.23887951534317	1.49e+03	450.35519456863403
1554000	-696.2177062270108	305.5679268661084	1.49e+03	450.6396734714508
1555000	-696.6131430985782	319.9684466282904	1.49e+03	450.9249083995819
1556000	-762.8547855800659	384.1524200403736	1.49e+03	451.2070858478546
1557000	-692.042612200707	312.7150472531764	1.49e+03	451.4885039329529
1558000	-699.4981126279934	318.296013286138	1.49e+03	451.7661175727844
1559000	-711.526902367656	337.77820568817305	1.49e+03	452.04836225509644
1560000	-724.0148134826436	336.92160339601355	1.49e+03	452.33024430274963
1561000	-768.4438115362689	352.9749989613339	1.49e+03	452.61358094215393
1562000	-754.9902467530783	334.33563751036723	1.49e+03	452.89658403396606
1563000	-699.4432224679297	302.8489387395504	1.49e+03	453.17823791503906
1564000	-735.6870757429696	340.11091770570954	1.49e+03	453.4600338935852
1565000	-692.1729921835388	323.3017179031829	1.49e+03	453.7417333126068
1566000	-695.3070893180311	322.8038165574359	1.49e+03	454.02421736717224
1567000	-708.4932673316807	337.93162976244673	1.49e+03	454.3058054447174
1568000	-701.0268578925018	305.8958914058161	1.49e+03	454.58937191963196
1569000	-693.6632401295919	296.64569175262056	1.49e+03	454.8772883415222
1570000	-692.4965486477532	304.8000738634779	1.49e+03	455.16103410720825
1571000	-685.6297073939359	287.14761981921674	1.49e+03	455.44627261161804
1572000	-724.2034686942376	307.9713572728958	1.49e+03	455.73187589645386
1573000	-699.4840216810876	287.1003591183726	1.49e+03	456.01893734931946
